ID	7633	7162	A4M7	8085	6968	4486	A4N4	4677	A443	8032	8179	A4DG	A4AE	5049	6147	7347	6145	A4AD	4123	7938	A4AG	A4TA	4487	5942	6835	A456	7546	6148	7553	4514	1681	7903	6673	7570	8090	7947	6980	A4SU	8097	1676	A47G	6840	8089	3770	A4N5	7348	7764	7498	8507	A491	6987	2655	5045	2661	A4SS	5946	7043	7725	7271	7941	7953	7911	4488	7995	6543	A4TH	8499	4122	3771	A444	4389	6776	6216	8668	7726	8669	7281	5645	5608	A492	A4DF	5935	5944	3398	7763	8076	7159	3918	A4M2	7659	7672	6828	8028	8206	1595	8255	6778	1592	5899	8299	7944	8281	7573	3919	4662	A4E6
VPS39	2821.4998	2463.9590	1535.0236	1773.4864	1053.8065	1596.6179	1402.9609	1508.0593	1821.7043	1475.3105	2057.8192	2021.0970	1935.5792	1259.4866	1477.5956	738.1507	1847.7574	1397.4827	906.7596	2352.2659	1640.6360	1514.3987	1506.3184	2781.6403	1490.2935	655.9219	1991.1273	2593.8128	2158.2164	790.3551	1478.2687	1237.6682	1560.2916	1771.2418	1981.4184	1995.8317	1370.4686	1811.0107	3393.9559	500.9406	1751.4384	1419.6536	1633.3659	1232.1429	1925.1969	1603.5717	2297.0822	2475.0613	1810.6061	1022.7634	1298.7288	1443.2215	1179.3570	1268.4918	1154.7648	1477.3239	1784.8325	1651.2605	1683.3713	1903.5713	457.0500	659.1780	645.7531	1948.0869	1772.0178	2414.2066	998.9662	888.9447	480.7818	1682.6120	1234.8993	2173.8506	1838.8095	2081.8452	1216.5040	1429.7417	910.5413	2894.4349	1299.0559	2144.6170	1372.1683	1442.6230	1781.9790	1317.7730	1866.1150	1746.2483	1455.0964	1427.9176	2973.1344	2510.4634	1215.1503	1021.0438	1677.8567	2751.0337	2539.5692	1909.2926	1848.9848	1827.6939	1187.5982	1779.8445	2635.4319	2290.3900	2140.1121	1484.5528	1728.1838	2452.2509
XYLT1	69.0980	210.7574	272.4538	138.1350	223.8122	20.6144	837.4523	132.1287	507.6513	978.1950	294.1405	123.9451	122.3404	433.0357	554.6448	337.9953	388.5028	369.8741	142.2712	199.3958	246.5175	250.8513	509.6883	359.2925	401.8059	92.2667	579.3319	214.8118	343.7788	61.9736	230.9569	104.1355	235.5580	231.8083	509.1360	784.7643	895.6676	404.2728	401.1257	182.9161	357.3072	703.7142	256.9807	69.5489	79.1339	542.8896	496.6844	276.3696	1123.9177	205.9291	415.2542	99.4432	251.6920	146.0134	295.1989	77.5169	105.0363	132.3529	410.0228	367.1289	394.1207	105.1936	88.0572	125.8929	352.2854	388.8376	93.9300	93.9698	211.0749	227.7904	100.6711	145.8333	97.8341	371.2798	836.7347	510.3970	235.3276	232.3580	757.8713	36.4221	169.2094	401.7189	709.2545	179.8715	647.8499	262.3270	315.7025	515.6369	415.6512	139.0135	623.5845	800.5051	291.9884	484.6426	750.7920	64.3551	380.7107	238.4419	185.7408	533.4465	198.7555	244.4290	357.0857	232.5203	267.2449	256.4046
YIF1A	1003.9357	1130.2598	1390.2020	1378.5665	939.3246	2281.2152	2124.1404	1629.7795	1188.8249	1532.4142	1258.0520	1433.0169	900.7092	1593.7500	1640.4372	1587.8011	1413.7713	1480.7146	2572.7384	1058.6103	919.0939	2302.5000	1114.5746	736.4858	731.3770	1439.0064	781.3152	836.2127	1033.5687	2432.2737	1768.8624	1461.8834	1108.8054	1077.9956	1150.8207	1508.4099	1787.7984	1616.6217	1295.8522	3990.2029	1032.7963	1880.3915	1207.1439	3081.7669	1199.6063	1456.2914	1319.6286	1383.4832	2197.5108	2219.6930	1620.4096	1575.2946	3180.6261	2005.7637	777.0432	1337.4075	2942.5828	442.2269	1410.7821	1605.6632	1099.3426	1295.0971	2804.6230	1013.3673	2306.5775	988.4686	1738.0003	2985.4271	1732.2476	1403.1891	2691.9463	1722.7011	1288.9347	1199.4048	842.9459	892.8796	1715.0997	976.4773	2142.7508	1079.8072	645.3999	1442.6230	873.3039	2707.9229	985.3702	1183.0053	1139.9449	1671.6247	1109.6876	986.5471	2493.5572	961.2795	1781.6461	715.0030	896.6776	2179.4730	716.3706	1266.0969	2223.7462	1552.6124	1581.9912	980.1532	1017.6141	1271.2195	1626.2088	883.7892
ZBTB25	82.1258	64.8408	146.8113	104.3772	101.5455	125.6347	89.0928	90.4055	110.7174	95.6762	134.4354	216.0074	133.6998	89.1016	138.9945	101.6045	76.2160	98.4328	221.1088	94.4713	49.1121	127.7524	66.0067	117.6587	184.6591	94.6740	91.0282	109.2648	91.6907	25.3709	62.2825	103.7967	49.6971	94.0871	118.3927	103.5596	100.4421	135.1285	74.7687	122.3320	141.9678	124.3916	86.2632	245.5451	134.7717	66.8177	136.8833	129.0951	67.4621	42.7951	113.3475	124.4361	84.3824	173.4870	52.6484	109.3342	124.2328	160.7773	84.0243	86.0764	52.9611	142.2651	87.5289	175.3957	116.9008	103.4317	206.1557	155.0101	146.4886	133.0979	107.9564	72.1839	94.9344	133.6682	66.9476	71.6635	37.7835	103.2817	96.5550	52.7049	337.6838	107.0762	96.3805	268.3169	85.3436	95.6734	112.5069	132.4142	117.7020	100.4858	59.4611	81.9865	108.7721	114.1347	83.2555	180.9431	118.6485	114.7958	118.1426	113.3120	80.5454	95.6616	124.5957	120.9138	62.3079	84.6413
ZNF330	644.6263	806.0739	568.5432	2562.2825	418.4316	942.6097	287.3187	1673.4369	1265.1972	904.6641	741.9480	488.9241	793.7352	473.7723	537.1585	743.5897	521.1623	453.1060	502.7796	660.4230	441.8179	388.1934	975.5687	700.0451	505.1919	466.6568	879.9582	522.8338	570.5835	676.3542	456.4923	793.7220	417.2743	322.8758	556.5190	264.6440	569.4076	418.3590	394.7205	306.2458	619.1024	386.6226	687.3610	1039.4737	424.8031	804.4277	1015.2520	640.2289	504.3290	332.4510	735.1695	650.2654	457.2758	609.0298	307.9373	581.2158	594.9442	858.1933	570.9947	488.1035	855.8978	709.9247	603.1921	492.5384	557.9710	565.4982	354.4528	442.7136	230.6189	533.7889	898.6577	1070.4023	775.0111	536.4583	463.1766	677.3787	476.3533	597.8199	2115.4433	585.9668	707.8132	647.4614	622.6559	480.5139	559.7754	642.7597	2476.5840	655.6064	637.6851	815.3961	502.9285	732.3232	509.0417	555.5227	572.5552	667.4064	572.3350	611.9378	700.6715	602.2920	504.7584	1226.6713	433.1465	626.0163	403.6805	757.5336
ZNF396	91.8427	58.1778	45.5522	30.2714	43.5031	117.7015	15.3749	86.1583	39.8708	38.3299	34.5363	70.6751	56.1466	73.1027	85.2459	45.0660	43.5881	95.0061	32.0549	57.4018	21.9502	65.8434	19.3766	118.9118	52.8217	40.2188	120.0418	163.9213	53.1294	23.7183	64.6968	39.8605	90.8581	51.8519	39.9504	36.9768	28.2935	32.3982	58.8478	24.9431	28.1933	35.1475	40.7510	72.3684	232.2835	51.5151	69.6286	71.9542	29.7619	31.2335	39.9011	124.0451	52.0305	105.1873	31.5691	27.9833	15.6771	24.1597	30.3721	79.2481	49.9298	32.2453	24.9496	9.9017	43.4783	39.6679	89.7947	31.6583	41.0423	28.8535	61.4094	69.6839	35.3617	85.5655	14.1970	27.7253	45.0142	95.2381	26.5982	42.3139	42.0712	60.4807	67.6932	107.4946	53.1993	88.8716	35.2617	90.7704	47.2003	85.2018	30.0664	24.4108	17.6571	49.3207	391.8768	21.6366	75.5076	60.6254	29.7185	31.6773	35.8712	93.6630	66.4532	92.0325	50.6359	46.1639
ZNF485	38.2918	43.5419	30.0817	129.7843	45.2204	42.8912	93.6909	43.9465	63.4564	43.4145	73.7291	101.7932	33.0969	74.7768	93.4426	62.5486	52.4321	66.5855	114.6074	55.5891	46.7145	115.1250	55.6024	79.9138	51.4673	88.1266	32.3591	34.8199	47.7719	91.8128	34.6978	122.5710	86.3713	104.5752	60.6999	9.4734	32.7144	67.6136	72.0585	121.9440	63.2911	106.2066	75.6804	46.9925	90.1575	25.0971	41.1141	45.2439	67.0996	45.5267	63.2062	77.4311	50.7614	67.2430	39.3229	82.0199	45.4635	118.6975	44.7988	89.2754	41.3620	99.3789	69.7120	27.1589	64.1026	59.9631	41.9436	59.7990	117.9153	61.5034	109.0604	34.4828	71.3128	40.9226	61.2245	44.1084	15.3846	61.9621	32.2725	45.5276	73.0467	49.6578	52.4470	55.6745	121.1763	99.0060	62.8099	96.4912	54.4248	77.7280	72.2374	47.9798	40.9128	46.9581	125.1320	82.6630	55.8376	47.9049	61.7231	46.0377	88.2138	40.0418	36.0288	48.7805	66.3424	33.3715
ZNF506	255.3745	280.2781	195.1010	261.3083	297.6531	284.9441	673.6134	156.7040	149.3753	344.9692	343.4226	589.6624	586.8794	418.5268	532.2404	373.3489	163.6134	330.4913	323.1841	798.7915	268.4677	239.1368	370.6824	595.8374	344.4695	348.3661	479.1232	447.8372	355.3869	444.5269	300.3524	505.2317	228.8278	190.4139	237.5348	349.2935	275.8621	392.5343	720.1848	236.2666	235.3280	807.6285	242.4268	338.3459	448.4252	348.0570	841.5119	268.4655	70.8874	345.6855	390.8898	221.1576	281.3029	426.0327	211.0146	1709.2313	82.3045	876.0504	192.1033	542.7685	200.3102	172.8558	369.1066	283.4712	369.5652	218.1734	428.8879	207.5377	386.9707	338.6484	56.3758	69.6839	414.9109	359.3750	378.8820	277.2527	311.6809	509.4664	289.0337	287.6272	367.0828	564.0618	228.0835	617.1306	170.2379	196.8427	127.8237	526.3158	360.7448	559.0433	291.2925	191.0774	314.8135	457.7673	531.0480	290.9847	343.2741	426.0018	146.3066	279.6054	337.8477	330.0836	444.3555	374.6341	422.6689	370.4239
ZNF700	129.8466	135.0165	531.1560	219.5546	208.3572	174.5574	234.9479	117.0943	427.9096	280.8253	196.3523	455.6962	589.2435	223.7723	300.5464	284.3823	188.2502	310.1908	300.7895	320.2417	346.1376	280.7434	267.9023	287.6898	319.6388	297.5011	262.5261	266.7738	227.2512	69.6247	213.2466	582.9596	238.3623	209.1503	345.9275	335.2362	176.8347	332.4334	626.9091	232.8023	423.4753	499.7058	266.5447	209.5865	367.7165	292.5792	316.3130	212.8645	224.5671	309.1583	274.3644	146.5752	235.6176	484.1499	225.4145	226.4394	104.2524	755.2521	190.5847	293.3796	146.8351	536.0116	190.7907	274.4183	216.2765	396.2177	409.3930	155.7789	465.1466	445.7099	130.8725	173.8506	301.1640	224.7024	245.7853	128.5444	147.0085	338.4968	170.2285	249.5983	388.3495	311.9529	118.9206	476.6595	216.3440	213.2138	193.3884	422.9596	453.7004	634.5291	224.9121	215.4882	335.9159	372.1205	457.7908	301.5257	311.5482	245.7440	174.3106	249.6175	402.6354	169.5682	452.3619	333.9837	297.9335	428.2679
ZNF711	95.2976	67.6912	141.3838	165.9708	688.6090	109.3893	162.3975	30.6469	98.8348	62.1883	21.3426	28.4810	484.0426	36.8304	77.0492	50.1166	34.1124	311.8149	31.6158	82.7795	43.9004	115.5289	304.9705	96.5359	373.3634	25.4325	73.0689	175.1708	39.7355	33.6647	44.8179	1.9930	26.3601	328.5403	24.7755	234.6959	27.4094	130.5318	48.0390	9.0072	120.8285	142.8822	32.8503	31.9549	208.6614	143.9780	86.8700	44.4263	229.9784	8.4701	118.9972	69.1441	41.8782	28.3381	68.6767	319.7170	17.2448	67.2269	45.5581	80.8654	154.2211	17.9728	10.2733	332.1310	34.5596	128.2288	410.5745	35.1759	42.3453	13.6674	156.0403	81.1782	82.5107	129.4643	44.3656	61.1216	78.0627	148.0207	40.0746	77.6647	819.6949	92.3126	67.0834	33.8330	90.4389	88.4818	29.7521	205.1869	78.9882	39.6114	14.4475	40.4040	32.2996	36.9167	39.9812	166.9903	282.3604	50.3407	209.1727	43.0812	29.6486	60.9331	228.9832	33.4959	19.9262	86.7660
